feature,coefficient_log_price,absolute_coefficient,is_zero
cat__model_granturismo sport,0.12102825340402373,0.12102825340402373,False
cat__model_romeo stelvio base,-0.11971484865944741,0.11971484865944741,False
binary__third_row_seating,0.11680805876728903,0.11680805876728903,False
cat__model_500c pop,-0.1167899294262117,0.1167899294262117,False
cat__model_500l trekking,-0.11668870159854705,0.11668870159854705,False
cat__model_cooper s base,-0.1164356309917751,0.1164356309917751,False
cat__interior_color_medium pewter,0.115222136267884,0.115222136267884,False
cat__model_escalade luxury,-0.11516165051180399,0.11516165051180399,False
cat__exterior_color_daytona gray pearl effect,0.11463622950850333,0.11463622950850333,False
"cat__engine_2l i-4 gasoline direct injection, dohc, variable valve control,",-0.1136984203913942,0.1136984203913942,False
cat__engine_3.0l v6 24v gdi dohc turbo hybrid,-0.11311126224329694,0.11311126224329694,False
cat__exterior_color_gold,-0.11275644267569547,0.11275644267569547,False
cat__model_hardtop cooper s,0.112586965318971,0.112586965318971,False
cat__transmission_automatic 6-speed,0.11237883806725868,0.11237883806725868,False
cat__exterior_color_brown,-0.11220400990901544,0.11220400990901544,False
cat__engine_1.4l i4 16v mpfi sohc,0.11162904283582363,0.11162904283582363,False
cat__engine_1.8l i4 16v mpfi dohc,-0.11162583373256287,0.11162583373256287,False
cat__model_countryman cooper,0.11159582912506293,0.11159582912506293,False
cat__transmission_8-speed a/t,0.11141700998473329,0.11141700998473329,False
cat__model_expedition limited,-0.110798620795469,0.110798620795469,False
cat__model_odyssey ex-l,0.11041217694589055,0.11041217694589055,False
cat__engine_2.0l i4 16v pdi dohc,-0.11035585829415512,0.11035585829415512,False
cat__engine_1.6l i4 16v mpfi dohc,-0.1098900397486461,0.1098900397486461,False
cat__model_pathfinder sl,-0.10851118429815226,0.10851118429815226,False
cat__engine_2.4l i4 16v gdi dohc,0.10838653400874221,0.10838653400874221,False
cat__engine_3.5l v6 24v pdi dohc,0.10776242061118224,0.10776242061118224,False
binary__stability_control,-0.10596505979751457,0.10596505979751457,False
cat__interior_color_ebony/ebony,-0.10496690111527192,0.10496690111527192,False
cat__model_taos 1.5t se,-0.10485732423797609,0.10485732423797609,False
cat__interior_color_red / black,0.10483476201808278,0.10483476201808278,False
cat__interior_color_soft beige,-0.10480850712105108,0.10480850712105108,False
cat__transmission_automatic cvt,0.10470083944987976,0.10470083944987976,False
cat__model_romeo giulia ti,-0.10416272053211731,0.10416272053211731,False
cat__model_levante s,-0.10344894776068125,0.10344894776068125,False
cat__interior_color_light gray,-0.10226438174003277,0.10226438174003277,False
cat__brand_mercedes-benz,0.10171663521565652,0.10171663521565652,False
cat__model_xt4 premium luxury,0.10143157361385943,0.10143157361385943,False
cat__model_tahoe z71,0.10106746166554666,0.10106746166554666,False
cat__engine_3.0l v6,0.09995921228744194,0.09995921228744194,False
cat__exterior_color_beige,-0.09976761812114646,0.09976761812114646,False
cat__model_sentra sv,-0.0986275559655881,0.0986275559655881,False
cat__model_500x easy,0.09794091899305261,0.09794091899305261,False
cat__model_telluride sx,0.09788709306522611,0.09788709306522611,False
cat__model_countryman cooper s all4,0.09725226089715232,0.09725226089715232,False
cat__model_xc60 t5 momentum,0.09690613350186437,0.09690613350186437,False
